"","ttext","date","isretweet","retweetcount","favoritecount","score","city","country","duplicate"
"2566","LloydLegalist: At Amazon, our delivery vans are constantly running to keep our customers satisfied.  ","2020-04-23 10:10:50","TRUE","160","0","1","Delhi NCR","India",TRUE
"2567","Flegeleg Hello there,  sorry to hear of this. For information on how to avail of Free delivery, please use the fol  ","2020-04-23 10:09:28","FALSE","0","0","0","Delhi NCR","India",FALSE
"2568","RawRecruit The Amazon own delivery is great, you even get a map of where the driver is.  Same for Yodel. Dpd is go  ","2020-04-23 10:08:07","FALSE","1","0","1","Delhi NCR","India",FALSE
"2569","haleighruda What world do they live in? Like do they expect some Amazon same day delivery type shit to happen ever  ","2020-04-23 10:06:29","FALSE","0","0","0","Delhi NCR","India",FALSE
"2570","MirrorMoney: Amazon set to launch super-fast grocery delivery service in UK
 ","2020-04-23 10:03:46","TRUE","6","0","0","Delhi NCR","India",TRUE
"2571","VanessaHudgens: Amazon Lockers took so much pressure off me packing for Coachella this year. SO convenient and easy. Pretty sure Locke","2020-04-23 10:03:37","TRUE","200","0","3","Delhi NCR","India",FALSE
"2572","My amazon delivery driver have resorted to knock a door, run ","2020-04-23 10:02:20","FALSE","0","0","-1","Delhi NCR","India",FALSE
"2573","Highlight of today 
Watching my Amazon delivery on the map
And yeah it's here  ","2020-04-23 10:01:06","FALSE","0","3","0","Delhi NCR","India",TRUE
"2574","MirrorMoney: Amazon set to launch super-fast grocery delivery service in UK
 ","2020-04-23 10:00:43","TRUE","6","0","0","Delhi NCR","India",TRUE
"2575","MirrorMoney: Amazon set to launch super-fast grocery delivery service in UK
 ","2020-04-23 10:00:34","TRUE","6","0","0","Delhi NCR","India",TRUE
"2576","Amazon set to launch super-fast grocery delivery service in UK
 ","2020-04-23 10:00:28","FALSE","6","4","0","Delhi NCR","India",FALSE
"2577","amazonnews cancelled an item within an order, I was subsequently charged delivery fees with NO notification as the  ","2020-04-23 09:59:13","FALSE","0","0","0","Delhi NCR","India",FALSE
"2578","LloydLegalist: At Amazon, our delivery vans are constantly running to keep our customers satisfied.  ","2020-04-23 09:58:28","TRUE","160","0","1","Delhi NCR","India",TRUE
"2579","amazon I cancelled an item within an order, I was subsequently charged delivery fees with NO notification as the o  ","2020-04-23 09:58:27","FALSE","0","0","0","Delhi NCR","India",FALSE
"2580","Flegeleg: AmazonHelp cancelled an item within an order, I was subsequently charged delivery fees with NO notification as the order was","2020-04-23 09:57:35","TRUE","1","0","0","Delhi NCR","India",FALSE
"2581","AmazonHelp cancelled an item within an order, I was subsequently charged delivery fees with NO notification as the  ","2020-04-23 09:57:29","FALSE","1","0","0","Delhi NCR","India",FALSE
"2582","The University Club: A Campus Affair is now also available on Kindle, should you like to save trees and delivery. T  ","2020-04-23 09:53:34","FALSE","0","1","2","Delhi NCR","India",FALSE
"2583","BTSVChartData bloomingtae Not at how I thought Inner Child could be a delivery from Amazon","2020-04-23 09:51:52","FALSE","0","0","0","Delhi NCR","India",FALSE
"2584","DGiTDaily: .Amazon delivery drones are coming, and Amazon was proud to show them off. What's the craziest or biggest thing you've ever","2020-04-23 09:51:48","TRUE","2","0","0","Delhi NCR","India",FALSE
"2585","dailystews In Ireland and its lockdown so it either Amazon or hope an electrical store is doing home delivery.","2020-04-23 09:50:43","FALSE","0","0","0","Delhi NCR","India",FALSE
"2586","It comes to something when Ive seen the amazon delivery woman more than Ive seen my family these past six weeks ","2020-04-23 09:48:56","FALSE","0","27","0","Delhi NCR","India",FALSE
"2587","StillUnsocial ShiraOvide KYWeise Yes, &amp; also delays stem from the fact that customers have stocked up on certain  ","2020-04-23 09:48:46","FALSE","0","1","-1","Delhi NCR","India",FALSE
"2588","louisej25861034 Oh no! Amazon delivery? You can read on their Kindle Cloud on your PC too.","2020-04-23 09:48:40","FALSE","0","3","-1","Delhi NCR","India",FALSE
"2589","RoyalMailHelp Hi, I have a tracking number from Amazon of PU2363246 with you on 16 April. When I track on your sit  ","2020-04-23 09:48:21","FALSE","0","0","0","Delhi NCR","India",FALSE
"2590","Ninternet: Assorted Witcher Books - $9.99 - $12 Each (Plus Delivery/Free with Prime)  Amazon  ","2020-04-23 09:44:42","FALSE","0","0","0","Delhi NCR","India",FALSE
"2591","Amazon delivery guys had no gloves with them cheap quality masks as good as not wearing them. Instead of giving cas  ","2020-04-23 09:40:52","FALSE","1","1","0","Delhi NCR","India",FALSE
"2592","Ronald_vanLoon: Amazon scout is the new delivery guy on the block 
by DigitalTrends

Robotics ArtificialIntelligence AI Tech

Cc:","2020-04-23 09:37:10","TRUE","29","0","0","Delhi NCR","India",FALSE
"2593","Amazon delivery moving like Officers

Scared the shit out of me","2020-04-23 09:37:00","FALSE","0","0","0","Delhi NCR","India",FALSE
"2594","profgalloway: Amazon will be the first $2 trillion value firm by the end of 2021. Whether its an explosion in streaming media, grocery","2020-04-23 09:34:45","TRUE","81","0","0","Delhi NCR","India",FALSE
"2595","I'm speaking up for the millions like me not on the shielded list but still told to stay indoors. Supermarkets like  ","2020-04-23 09:32:44","FALSE","0","1","2","Delhi NCR","India",FALSE
"2596","stuprice11 Its automatically chose the size that I am and amAzon sorts out delivery  thank u xx","2020-04-23 09:31:04","FALSE","0","1","1","Delhi NCR","India",FALSE
"2597","Omd delivery times on amazon are killinggggg me ","2020-04-23 09:29:53","FALSE","3","4","0","Delhi NCR","India",FALSE
"2598","Yet anyone can buy one on Amazon 4.95 free delivery!  ","2020-04-23 09:27:59","FALSE","0","0","1","Delhi NCR","India",FALSE
"2599","yurikageyama Amazon delivery?","2020-04-23 09:25:17","FALSE","0","1","0","Delhi NCR","India",FALSE
"2600","ReviewingMum:   GIVEAWAY TIME   
Sooo after hitting 1000 followers its time for my Giveaway! 

WIN a book of YOUR choice up wort","2020-04-23 09:24:14","TRUE","428","0","1","Delhi NCR","India",TRUE
"2601","Melxlove2 Hi there! Sorry to hear that. Due to COVID-19 situation, we do need a more time to source items from sup  ","2020-04-23 09:24:07","FALSE","0","0","-1","Delhi NCR","India",FALSE
"2602","CityLab: In the nation's pandemic response, USPS workers are essential. Yet it is at this very moment that some longtime Postal Service","2020-04-23 09:19:26","TRUE","8","0","0","Delhi NCR","India",TRUE
"2603","Gotta love how these dickheads will cry about keeping goddamn coal miner jobs but when it comes to people losing th  ","2020-04-23 09:18:24","FALSE","0","4","-1","Delhi NCR","India",FALSE
"2604","Bywatergal PolitiBunny Did you realize that a huge amount of people have to go to work everyday so that you can s  ","2020-04-23 09:16:18","FALSE","0","0","1","Delhi NCR","India",FALSE
"2605","bravo to food pantries and Amazon for delivery to seniors","2020-04-23 09:16:15","FALSE","0","0","1","Delhi NCR","India",FALSE
"2606","So, ordered some plumbing supplies from Amazon. Supplying company is using RoyalMail - I have a tracking number, b  ","2020-04-23 09:14:43","FALSE","0","0","0","Delhi NCR","India",FALSE
"2607","m_r_j_smith: Wife: our cheap Chinese made pizza cutter broke, 6 bucks on amazon Im adding it to cart

Me: wait do they have any custom","2020-04-23 09:12:42","TRUE","3","0","-2","Delhi NCR","India",FALSE
"2608","amazon Flipkart swiggy_in Zomato myntra snapdeal IndiaMAPaytm 

Me, my family and friends will not accep  ","2020-04-23 09:11:31","FALSE","0","0","0","Delhi NCR","India",FALSE
"2609","kennybrown131 VinylOffers Amazon good if you are spending over 20 as that's completely free delivery but now and  ","2020-04-23 09:10:36","FALSE","0","1","2","Delhi NCR","India",FALSE
"2610","BeingManaliK It should be bos last saturday only got delivery from  amazon in kharadi..they take 5-6 days but the  ","2020-04-23 09:09:54","FALSE","0","1","0","Delhi NCR","India",FALSE
"2611","ABPNews This is too much.
What is this 295A IPC act..?
Next if you refuse to take delivery from Amazon or Flipkart  ","2020-04-23 09:07:46","FALSE","0","0","-1","Delhi NCR","India",FALSE
"2612","msmaryquirke nbrez MusicMakerEire Really? Pick Amazon prime and it usually takes a day or 2. I think they are pr  ","2020-04-23 09:07:11","FALSE","0","0","0","Delhi NCR","India",FALSE
"2613","star_boi Hi there! We're sorry to hear this. What was the expected delivery date given in your confirmation e-mail  ","2020-04-23 09:06:26","FALSE","0","0","-1","Delhi NCR","India",FALSE
"2614","Don't fuck yourself over for the last 2 islands I've dumped all my Animal Crossing yesterday because Amazon couldn'  ","2020-04-23 09:03:44","FALSE","0","0","-2","Delhi NCR","India",FALSE
"2615","TmarTn: Woke up to this delivery notification from Amazon lmaoooo Koda   ","2020-04-23 09:03:35","TRUE","275","0","0","Delhi NCR","India",FALSE
"2616","lespauljunior3: Nigella_Lawson They train for years in a monastery near Bhutan. When they can walk across a lawn without disturbing a","2020-04-23 09:03:35","TRUE","3","0","-1","Delhi NCR","India",FALSE
"2617","GettinEmHypa Get amazon prime next day delivery ","2020-04-23 09:01:45","FALSE","0","1","0","Delhi NCR","India",FALSE
"2618","Anyone can buy a protective face mask from Amazon 4.85 free delivery.  ","2020-04-23 09:01:08","FALSE","0","0","2","Delhi NCR","India",FALSE
"2619","CarlDJones: Ive written a book about my first true love: THFC. Specifically, its our 2018/19 season through the eyes of supporters","2020-04-23 09:00:27","TRUE","6","0","1","Delhi NCR","India",TRUE
"2620","Waiting for my new phone to turn up so I can get recordy recording... hurry up Mr beautiful Amazon Delivery man ","2020-04-23 08:55:26","FALSE","3","30","1","Delhi NCR","India",FALSE
"2621","adavis1961 RepJerryNadler Wrong. The corrupt pos cant overrule states rights or violate public health orders. And  ","2020-04-23 08:52:44","FALSE","0","0","-3","Delhi NCR","India",FALSE
"2622","amazonwishlist ??

Amazon is thriving in these economic times while smaller businesses are closed.  

Reports of u  ","2020-04-23 08:47:51","FALSE","1","8","1","Delhi NCR","India",FALSE
"2623","Essexbrat: me when the amazon delivery driver turns up. desperate  ","2020-04-23 08:46:18","TRUE","9","0","-1","Delhi NCR","India",TRUE
"2624","In 2032, the Amazon Prime sub replaced income tax and national insurance. It now funds the healthcare system as wel  ","2020-04-23 08:45:09","FALSE","0","4","0","Delhi NCR","India",FALSE
"2625","AuthorMarkStein: My book is available on Amazon or socially distanced delivery. Such a cool thing to open boxes and see your book.
hor","2020-04-23 08:42:55","TRUE","3","0","2","Delhi NCR","India",TRUE
"2626","BrazierVictoria: Things I will achieve 20 (a serious one; no nonsense about nail varnish here): I will stop using Amazon. I have time","2020-04-23 08:42:46","TRUE","4","0","-1","Delhi NCR","India",TRUE
"2627","AnarchyKrag Amazon grocery delivery is sold out of pretty much every ice cream that isnt ultra low calorie. So you can imagine.","2020-04-23 08:42:35","FALSE","0","0","1","Delhi NCR","India",FALSE
"2628","Ive written a book about my first true love: THFC. Specifically, its our 2018/19 season through the eyes of supp  ","2020-04-23 08:40:54","FALSE","6","19","1","Delhi NCR","India",FALSE
"2629","I was so desperate to order food online a couple of weeks ago I resorted to Amazon Fresh. Or at least I tried. Coul  ","2020-04-23 08:40:13","FALSE","0","1","0","Delhi NCR","India",FALSE
"2630","ResourceCluster: Your delivery is a day slower but 1) I dont care, and 2) stop buying shit on Amazon anyway. 

People who want to lose","2020-04-23 08:39:15","TRUE","1","0","-3","Delhi NCR","India",FALSE
"2631","me when the amazon delivery driver turns up. desperate  ","2020-04-23 08:36:34","FALSE","9","4","-1","Delhi NCR","India",FALSE
"2632","Ronald_vanLoon: Amazon scout is the new delivery guy on the block 
by DigitalTrends

Robotics ArtificialIntelligence AI Tech

Cc:","2020-04-23 08:36:22","TRUE","29","0","0","Delhi NCR","India",TRUE
"2633","sansdn If it makes you feel better, its the same in America. Apps like Instacart and Amazon Fresh have literally  ","2020-04-23 08:36:20","FALSE","0","0","3","Delhi NCR","India",FALSE
"2634","ProtectiveFaceMask
Anyone can buy one on Amazon.
4.95 free delivery!","2020-04-23 08:36:12","FALSE","0","0","1","Delhi NCR","India",FALSE
"2635","CityLab: In the nation's pandemic response, USPS workers are essential. Yet it is at this very moment that some longtime Postal Service","2020-04-23 08:35:51","TRUE","8","0","0","Delhi NCR","India",TRUE
"2636","In the nation's pandemic response, USPS workers are essential. Yet it is at this very moment that some longtime Pos  ","2020-04-23 08:35:23","FALSE","8","6","0","Delhi NCR","India",FALSE
"2637","4k firestick with 12 months subscription 
69.99 with FREE next day delivery 
Dm for more details 
24hr free trials  ","2020-04-23 08:35:04","FALSE","0","0","2","Delhi NCR","India",TRUE
"2638","Ronald_vanLoon: Amazon scout is the new delivery guy on the block 
by DigitalTrends

Robotics ArtificialIntelligence AI Tech

Cc:","2020-04-23 08:28:06","TRUE","29","0","0","Delhi NCR","India",TRUE
"2639","Muoyees dude i pay extra for amazon prime and two day shipping is now delivery on may 17th. sucks but it is what it is. weird times.","2020-04-23 08:13:59","FALSE","0","0","-2","Delhi NCR","India",FALSE
"2640","Now more than ever, Amazon's fulfilment and delivery networks play a critical role in serving customers. In these u  ","2020-04-23 08:08:35","FALSE","0","5","-1","Delhi NCR","India",FALSE
"2641","BrexitBetrayed Just coz you look old does not mean you can play grown-ups. 
At the moment grown-ups don't have tim  ","2020-04-23 08:08:33","FALSE","0","0","0","Delhi NCR","India",FALSE
"2642","Yeeeeah boiiiii. Amazon delivery driver right here.  Chesapeake, Virginia  ","2020-04-23 08:06:04","FALSE","0","0","1","Delhi NCR","India",FALSE
"2643","LloydLegalist: At Amazon, our delivery vans are constantly running to keep our customers satisfied.  ","2020-04-23 08:04:38","TRUE","160","0","1","Delhi NCR","India",TRUE
"2644","SlowPsycho Amazon are also giving their delivery staff a pay rise","2020-04-23 08:04:21","FALSE","0","1","0","Delhi NCR","India",FALSE
"2645","1PadreWil AmazonHelp I look to see if there is a faster shipping option for the item. If there is not then I deal  ","2020-04-23 08:04:02","FALSE","0","0","1","Delhi NCR","India",FALSE
"2646","Amazon says it also plans to implement a new tool existing customers can use to grab a virtual place in line for  ","2020-04-23 08:03:37","FALSE","0","0","0","Delhi NCR","India",FALSE
"2647","Lyft is referring drivers to jobs at Amazon after massive ridership decline: Tech Data mt: Mikequindazzi  ","2020-04-23 08:02:51","FALSE","0","0","-1","Delhi NCR","India",FALSE
